_id,awayTeam,homeTeam,competition,date,totalScores,home,away,firstQuarterAwayScore,firstQuarterHomeScore,secondQuarterAwayScore,secondQuarterHomeScore,thirdQuarterAwayScore,thirdQuarterHomeScore,fourthQuarterAwayScore,fourthQuarterHomeScore
516633447,Milwaukee Bucks (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1710294000,209,111,98,21,29,28,29,23,29,26,24
516853450,Memphis Grizzlies (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1710375600,232,113,119,30,25,28,34,28,24,33,30
516848045,Cleveland Cavaliers (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1710373200,188,98,90,26,25,15,28,33,21,16,24
516819340,Golden State Warriors (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1710361200,190,99,91,23,22,20,29,24,24,24,24
516650656,Miami Heat (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1710303600,213,103,110,30,22,27,27,24,31,29,23
516638278,Golden State Warriors (cyber),Los Angeles Lakers (cyber),NBA 2K24. Cyber League,1710296400,226,115,111,29,30,26,23,27,24,29,38
516863521,Miami Heat (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1710380400,174,92,82,25,24,16,21,23,34,18,13
516811143,Milwaukee Bucks (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1710358800,202,95,107,33,25,23,24,21,22,30,24
516622815,Denver Nuggets (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1710289200,209,102,107,25,19,24,30,30,26,28,27
517137623,Atlanta Hawks (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1710490800,206,108,98,20,25,30,27,17,30,31,26
517251432,Golden State Warriors (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1710524400,216,109,107,24,22,22,33,27,24,34,30
517191433,Cleveland Cavaliers (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1710507600,216,104,112,35,18,27,35,25,14,25,37
517313960,Miami Heat (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1710543600,200,97,103,29,31,17,18,27,25,30,23
517308505,Milwaukee Bucks (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1710541200,208,89,119,28,22,28,23,37,18,26,26
517224882,Boston Celtics (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1710517200,220,114,106,23,31,25,27,26,30,32,26
517269976,Milwaukee Bucks (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1710529200,200,93,107,24,26,31,23,33,22,19,22
517242228,Atlanta Hawks (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1710522000,216,104,112,25,22,26,24,34,24,27,34
517289761,Denver Nuggets (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1710534000,206,105,101,27,32,24,32,24,18,26,23
517280690,Atlanta Hawks (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1710531600,222,107,115,31,24,23,28,27,27,34,28
517320345,Boston Celtics (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1710546000,220,114,106,20,29,35,29,19,26,32,30
517296104,Phoenix Suns (cyber),Los Angeles Lakers (cyber),NBA 2K24. Cyber League,1710536400,234,125,109,23,33,26,32,25,26,35,34
517110096,Boston Celtics (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1710478800,191,80,111,29,19,27,18,30,19,25,24
517101939,Milwaukee Bucks (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1710474000,223,99,124,34,21,31,22,25,30,34,26
517098191,Philadelphia 76ers (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1710471600,186,77,109,24,18,24,25,25,20,36,14
517089656,Brooklyn Nets (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1710466800,197,109,88,28,31,17,31,22,22,21,25
517167453,Golden State Warriors (cyber),Los Angeles Clippers (cyber),NBA 2K24. Cyber League,1710500400,203,93,110,28,24,20,24,31,24,31,21
517151983,Denver Nuggets (cyber),Minnesota Timberwolves (cyber),NBA 2K24. Cyber League,1710495600,200,104,96,26,24,27,27,23,31,20,22
517209539,Philadelphia 76ers (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1710512400,206,99,107,25,19,29,26,25,29,28,25
517094120,Memphis Grizzlies (cyber),Minnesota Timberwolves (cyber),NBA 2K24. Cyber League,1710469200,186,100,86,27,28,18,26,24,25,17,21
517084840,Denver Nuggets (cyber),Los Angeles Lakers (cyber),NBA 2K24. Cyber League,1710464400,200,104,96,24,32,28,23,24,18,20,31
517260356,Phoenix Suns (cyber),Los Angeles Clippers (cyber),NBA 2K24. Cyber League,1710526800,187,79,108,20,26,37,18,27,21,24,14
517200434,Golden State Warriors (cyber),Los Angeles Clippers (cyber),NBA 2K24. Cyber League,1710510000,190,90,100,25,22,28,17,26,25,21,26
517125077,Denver Nuggets (cyber),Los Angeles Clippers (cyber),NBA 2K24. Cyber League,1710486000,218,100,118,34,27,28,32,35,16,21,25
517079348,Cleveland Cavaliers (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1710462000,191,84,107,27,21,21,15,37,25,22,23
517302081,Golden State Warriors (cyber),Minnesota Timberwolves (cyber),NBA 2K24. Cyber League,1710538800,208,108,100,27,24,30,25,24,34,19,25
517217178,Los Angeles Lakers (cyber),Minnesota Timberwolves (cyber),NBA 2K24. Cyber League,1710514800,200,89,111,26,31,33,14,25,20,27,24
517183313,Los Angeles Lakers (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1710505200,197,88,109,25,27,29,22,22,17,33,22
517175345,Sacramento Kings (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1710502800,210,114,96,23,31,26,32,22,32,25,19
517131107,Milwaukee Bucks (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1710488400,210,101,109,27,26,21,29,30,27,31,19
517119707,Cleveland Cavaliers (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1710483600,204,100,104,23,22,21,26,28,27,32,25
517160167,Memphis Grizzlies (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1710498000,212,111,101,18,31,27,28,31,21,25,31
517114662,Golden State Warriors (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1710481200,205,113,92,25,29,22,31,24,19,21,34
517106095,Denver Nuggets (cyber),Los Angeles Clippers (cyber),NBA 2K24. Cyber League,1710476400,208,91,117,25,33,37,15,25,21,30,22
517144150,Sacramento Kings (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1710493200,219,113,106,20,38,26,27,27,22,33,26
517233640,Miami Heat (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1710519600,193,108,85,17,25,26,31,17,32,25,20
517364376,Milwaukee Bucks (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1710565200,213,104,109,23,25,25,33,32,25,29,21
517608623,Boston Celtics (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1710632400,192,84,108,27,19,31,22,21,19,29,24
517504946,Memphis Grizzlies (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1710603600,198,93,105,27,21,26,34,21,18,31,20
517590116,Philadelphia 76ers (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1710625200,211,100,111,27,26,26,20,27,27,31,27
517523986,Atlanta Hawks (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1710608400,198,109,89,20,32,20,30,26,24,23,23
517536887,Denver Nuggets (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1710610800,200,104,96,24,23,26,25,23,31,23,25
517469190,Los Angeles Clippers (cyber),Los Angeles Lakers (cyber),NBA 2K24. Cyber League,1710596400,209,109,100,26,31,18,29,30,21,26,28
517567364,Milwaukee Bucks (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1710618000,221,110,111,29,21,24,26,26,31,32,32
517348426,Philadelphia 76ers (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1710558000,181,85,96,19,15,28,25,25,28,24,17
517557506,Minnesota Timberwolves (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1710615600,189,89,100,26,20,28,17,18,31,28,21
517575997,Denver Nuggets (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1710620400,213,101,112,36,28,30,17,29,24,17,32
517601765,Los Angeles Lakers (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1710630000,183,82,101,33,14,30,14,17,30,21,24
517358967,Sacramento Kings (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1710562800,226,108,118,35,21,20,27,34,30,29,30
517596430,New York Knicks (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1710627600,211,109,102,25,26,24,26,18,32,35,25
517547935,Philadelphia 76ers (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1710613200,201,93,108,32,25,28,24,25,22,23,22
517326518,Phoenix Suns (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1710548400,207,106,101,18,29,22,18,29,25,32,34
517384039,Los Angeles Lakers (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1710572400,206,82,124,31,26,38,23,31,23,24,10
517457636,Miami Heat (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1710594000,202,102,100,22,24,23,31,15,24,40,23
517391854,Philadelphia 76ers (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1710574800,223,106,117,26,27,21,28,35,27,35,24
517449688,Minnesota Timberwolves (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1710591600,184,97,87,19,30,18,19,24,27,26,21
517423024,Golden State Warriors (cyber),Los Angeles Lakers (cyber),NBA 2K24. Cyber League,1710584400,219,116,103,34,33,27,32,20,29,22,22
517378035,Phoenix Suns (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1710570000,212,115,97,21,34,22,31,28,19,26,31
517343747,Atlanta Hawks (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1710555600,204,96,108,28,19,30,31,28,15,22,31
517514485,Phoenix Suns (cyber),Minnesota Timberwolves (cyber),NBA 2K24. Cyber League,1710606000,197,95,102,21,21,27,19,25,31,29,24
517480196,Philadelphia 76ers (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1710598800,195,104,91,23,31,17,22,28,22,23,29
517406940,Denver Nuggets (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1710579600,224,107,117,30,19,27,37,28,31,32,20
517490242,Boston Celtics (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1710601200,190,88,102,26,29,38,13,27,19,11,27
517440021,Cleveland Cavaliers (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1710589200,214,111,103,19,34,36,23,29,22,19,32
517415376,Boston Celtics (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1710582000,196,81,115,33,17,25,23,34,21,23,20
517353173,Memphis Grizzlies (cyber),Los Angeles Clippers (cyber),NBA 2K24. Cyber League,1710560400,201,107,94,23,26,17,30,34,25,20,26
517332250,Milwaukee Bucks (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1710550800,215,105,110,25,28,30,31,25,30,30,16
517370919,Minnesota Timberwolves (cyber),Golden State Warriors (cyber),NBA 2K24. Cyber League,1710567600,185,96,89,22,33,26,20,20,26,21,17
517338173,Golden State Warriors (cyber),Minnesota Timberwolves (cyber),NBA 2K24. Cyber League,1710553200,215,102,113,34,24,25,27,23,27,31,24
518061378,Sacramento Kings (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1710802800,218,112,106,24,31,19,33,34,26,29,22
518035050,Miami Heat (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1710790800,220,103,117,24,29,32,32,28,20,33,22
518047328,Los Angeles Lakers (cyber),Los Angeles Clippers (cyber),NBA 2K24. Cyber League,1710795600,212,100,112,22,27,28,26,23,26,39,21
517914104,Minnesota Timberwolves (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1710745200,183,89,94,21,27,18,11,35,28,20,23
517997981,Boston Celtics (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1710778800,217,111,106,24,33,29,22,25,22,28,34
518027633,Boston Celtics (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1710788400,185,90,95,22,30,23,13,29,29,21,18
517900967,Miami Heat (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1710738000,216,118,98,18,29,28,28,22,35,30,26
518056961,Milwaukee Bucks (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1710800400,220,102,118,31,25,27,28,35,23,25,26
517985135,Memphis Grizzlies (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1710774000,183,90,93,24,22,16,26,27,19,26,23
518052363,Cleveland Cavaliers (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1710798000,199,90,109,33,15,22,34,25,18,29,23
517948641,Los Angeles Lakers (cyber),Minnesota Timberwolves (cyber),NBA 2K24. Cyber League,1710759600,199,103,96,39,23,20,24,16,22,21,34
517973043,Denver Nuggets (cyber),Golden State Warriors (cyber),NBA 2K24. Cyber League,1710769200,215,111,104,22,36,32,17,17,33,33,25
517734409,Miami Heat (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1710680400,224,129,95,19,29,31,36,25,33,20,31
518066406,Denver Nuggets (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1710805200,227,121,106,22,35,37,21,22,29,25,36
518013188,Phoenix Suns (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1710783600,220,107,113,25,19,31,29,28,26,29,33
518005271,Los Angeles Clippers (cyber),Los Angeles Lakers (cyber),NBA 2K24. Cyber League,1710781200,215,111,104,23,22,13,28,42,32,26,29
517979095,Los Angeles Clippers (cyber),Los Angeles Lakers (cyber),NBA 2K24. Cyber League,1710771600,187,89,98,25,23,20,19,23,28,30,19
517954961,Memphis Grizzlies (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1710762000,214,103,111,29,27,30,30,23,24,29,22
517868296,Cleveland Cavaliers (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1710718800,221,107,114,26,33,30,26,24,23,34,25
517681361,Phoenix Suns (cyber),Los Angeles Clippers (cyber),NBA 2K24. Cyber League,1710663600,197,102,95,25,25,25,21,22,27,23,29
517919169,Brooklyn Nets (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1710747600,188,86,102,30,17,22,27,26,23,24,19
517857864,Miami Heat (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1710714000,190,99,91,18,25,29,15,23,32,21,27
517851875,Philadelphia 76ers (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1710711600,203,110,93,28,27,20,31,24,19,21,33
517846319,Cleveland Cavaliers (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1710709200,204,97,107,26,25,34,14,26,37,21,21
517727118,Philadelphia 76ers (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1710678000,203,109,94,19,28,31,24,21,29,23,28
517687202,Minnesota Timberwolves (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1710666000,205,98,107,27,29,31,16,22,27,27,26
517650844,New York Knicks (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1710651600,222,120,102,26,29,28,31,22,28,26,32
517718561,Brooklyn Nets (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1710675600,187,111,76,25,23,18,36,20,27,13,25
517991222,Atlanta Hawks (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1710776400,207,93,114,22,20,35,27,26,23,31,23
517936828,Phoenix Suns (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1710754800,219,118,101,23,36,20,22,34,34,24,26
517779235,Milwaukee Bucks (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1710690000,212,97,115,24,24,30,24,33,28,28,21
517765998,Atlanta Hawks (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1710687600,206,93,113,29,21,27,26,32,18,25,28
517674902,Miami Heat (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1710661200,191,84,107,33,19,25,17,26,27,23,21
517825028,Golden State Warriors (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1710702000,223,116,107,25,24,23,29,30,18,29,45
517798199,Los Angeles Lakers (cyber),Los Angeles Clippers (cyber),NBA 2K24. Cyber League,1710694800,213,91,122,30,20,33,25,31,22,28,24
517789857,Denver Nuggets (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1710692400,210,110,100,25,31,25,25,26,28,24,26
517930264,Sacramento Kings (cyber),Los Angeles Clippers (cyber),NBA 2K24. Cyber League,1710752400,213,100,113,32,31,21,25,31,18,29,26
517873470,Denver Nuggets (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1710721200,195,106,89,21,30,26,24,20,31,22,21
517862874,Minnesota Timberwolves (cyber),Los Angeles Clippers (cyber),NBA 2K24. Cyber League,1710716400,181,86,95,22,27,22,14,26,28,25,17
517641564,Cleveland Cavaliers (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1710646800,192,91,101,25,17,31,24,17,32,28,18
517942695,Atlanta Hawks (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1710757200,218,100,118,24,29,29,21,33,37,32,13
517924659,Boston Celtics (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1710750000,209,100,109,22,24,27,37,35,19,25,20
517840917,Phoenix Suns (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1710706800,194,91,103,26,26,26,26,24,25,27,14
517621164,Cleveland Cavaliers (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1710637200,215,104,111,21,23,28,23,31,29,31,29
518041852,Golden State Warriors (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1710793200,216,109,107,25,22,31,31,25,25,26,31
517636992,Milwaukee Bucks (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1710644400,209,98,111,30,24,23,24,28,20,30,30
517877612,Philadelphia 76ers (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1710723600,196,92,104,29,19,29,22,21,24,25,27
517758016,Los Angeles Lakers (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1710685200,200,92,108,26,25,25,22,28,22,29,23
517701685,Milwaukee Bucks (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1710670800,218,104,114,19,21,27,29,36,23,32,31
517615472,Milwaukee Bucks (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1710634800,224,116,108,27,23,24,34,31,20,26,39
517889685,Boston Celtics (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1710730800,193,91,102,23,32,25,23,30,14,24,22
517646170,Los Angeles Lakers (cyber),Golden State Warriors (cyber),NBA 2K24. Cyber League,1710649200,174,101,73,24,28,15,20,10,31,24,22
517909490,Sacramento Kings (cyber),Los Angeles Clippers (cyber),NBA 2K24. Cyber League,1710742800,225,110,115,30,32,33,28,14,31,38,19
517905341,Milwaukee Bucks (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1710740400,204,96,108,31,26,23,28,32,26,22,16
517746349,Denver Nuggets (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1710682800,202,108,94,27,30,22,26,25,25,20,27
517632231,Philadelphia 76ers (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1710642000,206,102,104,25,18,21,30,29,28,29,26
517626351,Phoenix Suns (cyber),Los Angeles Lakers (cyber),NBA 2K24. Cyber League,1710639600,183,106,77,21,31,24,23,15,27,17,25
517967006,Atlanta Hawks (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1710766800,181,97,84,13,29,22,27,30,20,19,21
517882097,Atlanta Hawks (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1710726000,204,93,111,28,24,39,24,22,26,22,19
517668823,Cleveland Cavaliers (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1710658800,202,89,113,32,19,27,22,30,27,24,21
517657367,Sacramento Kings (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1710654000,233,120,113,32,26,23,29,30,34,28,31
518020700,Milwaukee Bucks (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1710786000,240,131,109,32,26,31,36,25,35,21,34
517893154,Sacramento Kings (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1710733200,242,126,116,27,32,30,22,30,40,29,32
517694132,Los Angeles Lakers (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1710668400,203,99,104,28,13,32,30,17,26,27,30
517663433,Boston Celtics (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1710656400,219,106,113,27,22,27,31,31,29,28,24
517897041,Golden State Warriors (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1710735600,203,105,98,29,29,34,23,21,27,14,26
517886059,Minnesota Timberwolves (cyber),Los Angeles Lakers (cyber),NBA 2K24. Cyber League,1710728400,194,92,102,29,21,26,29,26,21,21,21
517833111,Los Angeles Lakers (cyber),Los Angeles Clippers (cyber),NBA 2K24. Cyber League,1710704400,210,95,115,30,17,32,27,22,31,31,20
517808538,Phoenix Suns (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1710697200,217,117,100,29,26,22,33,24,35,25,23
518289873,Cleveland Cavaliers (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1710891600,209,106,103,26,18,30,35,19,26,28,27
518283554,Minnesota Timberwolves (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1710889200,205,110,95,22,27,29,29,22,26,22,28
518279050,Golden State Warriors (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1710886800,214,102,112,20,22,31,26,29,30,32,24
518273776,Brooklyn Nets (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1710884400,196,95,101,25,24,18,20,25,29,33,22
518268745,New York Knicks (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1710882000,190,99,91,25,28,24,15,18,25,24,31
518262725,Denver Nuggets (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1710879600,200,103,97,21,28,22,29,25,22,29,24
518254156,Los Angeles Clippers (cyber),Los Angeles Lakers (cyber),NBA 2K24. Cyber League,1710877200,226,117,109,23,30,29,32,29,35,28,20
518246389,Minnesota Timberwolves (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1710874800,189,82,107,29,19,19,27,31,19,28,17
518238560,Boston Celtics (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1710872400,191,86,105,23,22,28,13,31,17,23,34
518229725,Philadelphia 76ers (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1710870000,207,98,109,27,17,28,30,27,29,27,22
518221084,Miami Heat (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1710867600,217,111,106,24,26,30,26,19,28,33,31
